image_id,label,reviewer,event_ts
Small_intestine_AGTPBP1_Female_44_1800__r4c5.jpg,yes,expert,2026-08-23T15:33:28.925107
Small_intestine_AGTPBP1_Female_44_1800__r4c6.jpg,yes,expert,2026-08-23T15:33:30.408305
Small_intestine_AGTPBP1_Female_44_1800__r4c7.jpg,yes,expert,2026-08-23T15:33:32.706247
Small_intestine_AGTPBP1_Female_44_1800__r5c0.jpg,no,expert,2026-08-23T15:33:36.469376
Small_intestine_AGTPBP1_Female_44_1800__r5c1.jpg,no,expert,2026-08-23T15:33:50.742639
Small_intestine_AGTPBP1_Female_44_1800__r5c2.jpg,yes,expert,2026-08-23T15:33:56.608544
Small_intestine_AGTPBP1_Female_44_1800__r5c3.jpg,yes,expert,2026-08-23T18:20:22.662798
Small_intestine_AGTPBP1_Female_44_1800__r5c4.jpg,yes,expert,2026-08-23T18:20:26.462831
Small_intestine_AGTPBP1_Female_44_1800__r5c5.jpg,yes,expert,2026-08-23T18:20:28.898709
Small_intestine_AGTPBP1_Female_44_1800__r5c6.jpg,yes,expert,2026-08-23T18:20:32.009214
Small_intestine_AGTPBP1_Female_44_1800__r5c7.jpg,no,expert,2026-08-23T18:20:41.229459
Small_intestine_AGTPBP1_Female_44_1800__r6c1.jpg,no,expert,2026-08-23T18:20:48.013357
Small_intestine_AGTPBP1_Female_44_1800__r6c2.jpg,yes,expert,2026-08-23T18:20:52.377405
Small_intestine_AGTPBP1_Female_44_1800__r6c3.jpg,yes,expert,2026-08-23T18:20:55.092162
Small_intestine_AGTPBP1_Female_44_1800__r6c4.jpg,yes,expert,2026-08-23T18:21:00.176111
Small_intestine_AGTPBP1_Female_44_1800__r6c5.jpg,yes,expert,2026-08-23T18:21:04.330207
Small_intestine_AGTPBP1_Female_44_1800__r6c6.jpg,no,expert,2026-08-23T18:21:08.876236
Small_intestine_AGTPBP1_Female_44_1800__r7c2.jpg,no,expert,2026-08-23T18:21:13.342081
Small_intestine_AGTPBP1_Female_44_1800__r7c3.jpg,yes,expert,2026-08-23T18:21:17.597133
Small_intestine_AGTPBP1_Female_44_1800__r7c4.jpg,no,expert,2026-08-23T18:21:22.494837
Small_intestine_AGTPBP1_Female_44_1800__r7c5.jpg,no,expert,2026-08-23T18:21:25.777878
