source_image,label,donor,raw
Small_intestine_CHAF1A_Female_56_3343.jpg,usable,3343,usable
Small_intestine_CHAMP1_Female_56_3343.jpg,usable,3343,usable
Small_intestine_CHAMP1_Male_41_2226.jpg,unusable,2226,unusable
Small_intestine_CHAT_Female_56_1499.jpg,usable,1499,usable
Small_intestine_CHAT_Female_90_4380.jpg,unusable,4380,unusable
Small_intestine_CHAT_Male_66_4202.jpg,usable,4202,usable
Small_intestine_CHCHD10_Male_41_2226.jpg,unusable,2226,unusable
Small_intestine_CHCHD10_Male_71_2411.jpg,unusable,2411,unusable
Small_intestine_CHCHD1_Female_64_2450.jpg,unusable,2450,unusable
Small_intestine_CHCHD1_Male_68_2471.jpg,unusable,2471,unusable
Small_intestine_CHCHD2_Female_44_1800.jpg,unusable,1800,unusable
Small_intestine_CHCHD2_Female_84_2256.jpg,unusable,2256,unusable
Small_intestine_CHCHD2_Male_41_2226.jpg,unusable,2226,unusable
Small_intestine_CHCHD3_Female_64_2450.jpg,unusable,2450,unusable
Small_intestine_CHCHD3_Female_68_3852.jpg,usable,3852,usable
Small_intestine_CHCHD3_Male_68_2471.jpg,usable,2471,usable
Small_intestine_CHCHD6_Male_41_2226.jpg,unusable,2226,unusable
Small_intestine_CHCHD6_Male_7_1826.jpg,unusable,1826,unusable
Small_intestine_CHD4_Female_84_2256.jpg,unusable,2256,unusable
Small_intestine_CHD4_Male_7_1826.jpg,usable,1826,usable
Small_intestine_CHD4_Male_Unknown_1359.jpg,usable,1359,usable
Small_intestine_CHGA_Female_37_29.jpg,unusable,29,unusable
Small_intestine_CHGA_Female_69_133.jpg,usable,133,usable
Small_intestine_CHGA_Male_1_493.jpg,unusable,493,unusable
Small_intestine_CHGB_Female_56_1499.jpg,usable,1499,usable
Small_intestine_CHGB_Female_90_4380.jpg,unusable,4380,unusable
Small_intestine_CHGB_Male_66_4202.jpg,usable,4202,usable
Small_intestine_CHID1_Female_64_2450.jpg,unusable,2450,unusable
Small_intestine_CHID1_Male_7_1826.jpg,unusable,1826,unusable
Small_intestine_CHMP1B_Female_68_3852.jpg,usable,3852,usable
Small_intestine_CHMP1B_Male_26_3472.jpg,usable,3472,usable
Small_intestine_CHMP3_Female_56_3343.jpg,usable,3343,usable
Small_intestine_CHMP3_Female_84_2256.jpg,unusable,2256,unusable
Small_intestine_CHMP4A_Female_56_1499.jpg,usable,1499,usable
Small_intestine_CHMP4A_Male_37_1652.jpg,usable,1652,usable
Small_intestine_CHMP4A_Male_70_1919.jpg,usable,1919,usable
Small_intestine_CHMP4B_Female_64_2450.jpg,usable,2450,usable
Small_intestine_CHMP4B_Male_41_2226.jpg,usable,2226,usable
Small_intestine_CHMP4C_Female_56_3343.jpg,usable,3343,usable
Small_intestine_CHMP4C_Female_84_2256.jpg,usable,2256,usable
Small_intestine_CHN2_Female_56_3343.jpg,usable,3343,usable
Small_intestine_CHN2_Female_84_2256.jpg,usable,2256,usable
Small_intestine_CHN2_Male_7_1826.jpg,usable,1826,usable
Small_intestine_CHP2_Female_56_1499.jpg,usable,1499,usable
Small_intestine_CHP2_Male_37_1652.jpg,usable,1652,usable
Small_intestine_CHP2_Male_70_1919.jpg,unusable,1919,unusable
Small_intestine_CHRDL2_Female_56_3343.jpg,usable,3343,usable
Small_intestine_CHRDL2_Female_84_2256.jpg,unusable,2256,unusable
Small_intestine_CHRDL2_Male_7_1826.jpg,unusable,1826,unusable
Small_intestine_CHRM2_Female_64_2450.jpg,usable,2450,usable
Small_intestine_CHRM2_Male_7_1826.jpg,unusable,1826,unusable
Small_intestine_CHRNA7_Female_64_2450.jpg,unusable,2450,unusable
Small_intestine_CHRNA7_Male_7_1826.jpg,unusable,1826,unusable
Small_intestine_CHST10_Female_56_3343.jpg,usable,3343,usable
Small_intestine_CHST10_Female_84_2256.jpg,unusable,2256,unusable
Small_intestine_CHST5_Female_64_2450.jpg,usable,2450,usable
Small_intestine_CHST5_Female_68_3852.jpg,usable,3852,usable
Small_intestine_CHST5_Male_68_2471.jpg,unusable,2471,unusable
Small_intestine_CHST5_Male_70_1919.jpg,usable,1919,usable
Small_intestine_CHTOP_Female_84_2256.jpg,unusable,2256,unusable
Small_intestine_CHTOP_Male_41_2226.jpg,usable,2226,usable
Small_intestine_CHTOP_Male_7_1826.jpg,unusable,1826,unusable
Small_intestine_CHUK_Male_41_2226.jpg,unusable,2226,unusable
Small_intestine_CHUK_Male_71_2411.jpg,unusable,2411,unusable
Small_intestine_CIAO1_Female_56_3343.jpg,usable,3343,usable
Small_intestine_CIAO1_Female_84_2256.jpg,usable,2256,usable
Small_intestine_CIAO1_Male_7_1826.jpg,usable,1826,usable
Small_intestine_CIP2A_Female_84_2256.jpg,usable,2256,usable
Small_intestine_CIP2A_Male_7_1826.jpg,usable,1826,usable
Small_intestine_CIR1_Female_56_1499.jpg,unusable,1499,unusable
Small_intestine_CIR1_Male_37_1652.jpg,usable,1652,usable
Small_intestine_CIR1_Male_70_1919.jpg,unusable,1919,unusable
Small_intestine_CISD1_Female_44_1800.jpg,usable,1800,usable
Small_intestine_CISD1_Female_90_4380.jpg,unusable,4380,unusable
Small_intestine_CISD1_Male_66_4202.jpg,unusable,4202,unusable
Small_intestine_CISD3_Female_64_2450.jpg,usable,2450,usable
Small_intestine_CISD3_Female_68_3852.jpg,unusable,3852,unusable
Small_intestine_CISD3_Male_70_1919.jpg,usable,1919,usable
Small_intestine_CISH_Female_64_2450.jpg,usable,2450,usable
Small_intestine_CITED2_Male_71_2411.jpg,usable,2411,usable
Small_intestine_CKAP2L_Female_64_2450.jpg,usable,2450,usable
Small_intestine_CKAP2L_Female_68_3852.jpg,usable,3852,usable
Small_intestine_CKAP4_Female_37_29.jpg,usable,29,usable
Small_intestine_CKAP4_Female_69_133.jpg,usable,133,usable
Small_intestine_CKAP4_Male_1_493.jpg,usable,493,usable
Small_intestine_CKAP5_Female_64_2450.jpg,usable,2450,usable
Small_intestine_CKAP5_Female_68_3852.jpg,usable,3852,usable
Small_intestine_CKMT1A_Female_64_2450.jpg,unusable,2450,unusable
Small_intestine_CKMT1A_Female_68_3852.jpg,usable,3852,usable
Small_intestine_CKMT1A_Male_68_2471.jpg,unusable,2471,unusable
Small_intestine_CKMT1A_Male_70_1919.jpg,usable,1919,usable
Small_intestine_CKMT1B_Female_64_2450.jpg,unusable,2450,unusable
Small_intestine_CKMT1B_Female_68_3852.jpg,usable,3852,usable
Small_intestine_CKMT1B_Male_68_2471.jpg,unusable,2471,unusable
Small_intestine_CKMT1B_Male_70_1919.jpg,usable,1919,usable
Small_intestine_CLASP1_Female_68_3852.jpg,usable,3852,usable
Small_intestine_CLASP1_Male_26_3472.jpg,usable,3472,usable
Small_intestine_CLCA1_Female_64_2450.jpg,usable,2450,usable
Small_intestine_CLCA1_Female_68_3852.jpg,usable,3852,usable
Small_intestine_CLCA1_Male_70_1919.jpg,usable,1919,usable
Small_intestine_CLCC1_Female_56_3343.jpg,usable,3343,usable
Small_intestine_CLCC1_Male_41_2226.jpg,unusable,2226,unusable
Small_intestine_CLCN2_Female_56_3343.jpg,usable,3343,usable
Small_intestine_CLCN7_Male_68_2471.jpg,usable,2471,usable
Small_intestine_CLDN11_Female_56_3343.jpg,usable,3343,usable
Small_intestine_CLDN11_Male_41_2226.jpg,usable,2226,usable
Small_intestine_CLDN3_Male_41_2226.jpg,unusable,2226,unusable
Small_intestine_CLDN4_Male_41_2226.jpg,usable,2226,usable
Small_intestine_CLDN4_Male_71_2411.jpg,usable,2411,usable
Small_intestine_CLDN7_Female_56_3343.jpg,usable,3343,usable
Small_intestine_CLDN7_Female_84_2256.jpg,usable,2256,usable
Small_intestine_CLEC14A_Female_64_2450.jpg,usable,2450,usable
Small_intestine_CLEC14A_Female_68_3852.jpg,usable,3852,usable
Small_intestine_CLEC2D_Female_84_2256.jpg,usable,2256,usable
Small_intestine_CLEC4C_Female_84_2256.jpg,unusable,2256,unusable
Small_intestine_CLIC1_Male_41_2226.jpg,unusable,2226,unusable
Small_intestine_CLINT1_Female_64_2450.jpg,usable,2450,usable
Small_intestine_CLINT1_Female_68_3852.jpg,usable,3852,usable
Small_intestine_CLINT1_Male_68_2471.jpg,unusable,2471,unusable
Small_intestine_CLINT1_Male_70_1919.jpg,usable,1919,usable
Small_intestine_CLIP2_Female_56_3343.jpg,usable,3343,usable
Small_intestine_CLIP2_Female_84_2256.jpg,usable,2256,usable
Small_intestine_CLN5_Female_64_2450.jpg,usable,2450,usable
Small_intestine_CLN5_Female_68_3852.jpg,usable,3852,usable
Small_intestine_CLN5_Male_68_2471.jpg,usable,2471,usable
Small_intestine_CLN5_Male_70_1919.jpg,usable,1919,usable
Small_intestine_CLPP_Male_41_2226.jpg,usable,2226,usable
Small_intestine_CLPTM1_Female_44_1800.jpg,usable,1800,usable
Small_intestine_CLPTM1_Male_66_4202.jpg,usable,4202,usable
Small_intestine_CLSTN1_Male_41_2226.jpg,unusable,2226,unusable
Small_intestine_CLSTN1_Male_71_2411.jpg,usable,2411,usable
Small_intestine_CLTB_Male_41_2226.jpg,usable,2226,usable
Small_intestine_CLTB_Male_71_2411.jpg,usable,2411,usable
Small_intestine_CLUAP1_Male_41_2226.jpg,usable,2226,usable
Small_intestine_CLUAP1_Male_7_1826.jpg,unusable,1826,unusable
Small_intestine_CLU_Female_37_29.jpg,usable,29,usable
Small_intestine_CLU_Female_51_202.jpg,usable,202,usable
Small_intestine_CLU_Male_1_493.jpg,usable,493,usable
Small_intestine_CLYBL_Female_64_2450.jpg,usable,2450,usable
Small_intestine_CMAS_Female_64_2450.jpg,usable,2450,usable
Small_intestine_CMAS_Female_68_3852.jpg,usable,3852,usable
Small_intestine_CMIP_Female_56_1499.jpg,unusable,1499,unusable
Small_intestine_CMIP_Male_37_1652.jpg,usable,1652,usable
Small_intestine_CMIP_Male_70_1919.jpg,usable,1919,usable
Small_intestine_CMPK1_Female_64_2450.jpg,unusable,2450,unusable
Small_intestine_CMPK1_Male_70_1919.jpg,usable,1919,usable
Small_intestine_CMTM3_Female_44_1800.jpg,usable,1800,usable
Small_intestine_CMTM3_Female_90_4380.jpg,unusable,4380,unusable
Small_intestine_CMTM3_Male_66_4202.jpg,usable,4202,usable
Small_intestine_CNDP2_Female_84_2256.jpg,unusable,2256,unusable
Small_intestine_CNDP2_Male_41_2226.jpg,unusable,2226,unusable
Small_intestine_CNDP2_Male_7_1826.jpg,unusable,1826,unusable
Small_intestine_CNIH1_Male_41_2226.jpg,unusable,2226,unusable
Small_intestine_CNIH1_Male_71_2411.jpg,usable,2411,usable
Small_intestine_CNIH4_Female_64_2450.jpg,usable,2450,usable
Small_intestine_CNIH4_Female_68_3852.jpg,usable,3852,usable
Small_intestine_CNN3_Female_56_3343.jpg,usable,3343,usable
Small_intestine_CNNM3_Female_56_3343.jpg,usable,3343,usable
Small_intestine_CNNM4_Female_56_3343.jpg,usable,3343,usable
Small_intestine_CNNM4_Female_84_2256.jpg,unusable,2256,unusable
Small_intestine_CNOT11_Female_44_1800.jpg,usable,1800,usable
Small_intestine_CNOT11_Male_66_4202.jpg,unusable,4202,unusable
Small_intestine_CNOT1_Female_64_2450.jpg,unusable,2450,unusable
Small_intestine_CNOT1_Male_70_1919.jpg,unusable,1919,unusable
Small_intestine_CNOT4_Female_56_3343.jpg,usable,3343,usable
Small_intestine_CNOT8_Female_64_2450.jpg,usable,2450,usable
Small_intestine_CNOT8_Female_68_3852.jpg,usable,3852,usable
Small_intestine_CNOT8_Male_70_1919.jpg,usable,1919,usable
Small_intestine_CNST_Male_71_2411.jpg,unusable,2411,unusable
Small_intestine_CNTROB_Female_84_2256.jpg,unusable,2256,unusable
Small_intestine_CNTROB_Male_41_2226.jpg,unusable,2226,unusable
Small_intestine_CNTROB_Male_7_1826.jpg,usable,1826,usable
Small_intestine_COA3_Female_64_2450.jpg,unusable,2450,unusable
Small_intestine_COA3_Male_41_2226.jpg,usable,2226,usable
Small_intestine_COBL_Female_84_2256.jpg,usable,2256,usable
Small_intestine_COBL_Male_7_1826.jpg,unusable,1826,unusable
Small_intestine_COBL_Male_Unknown_1359.jpg,usable,1359,usable
Small_intestine_COG3_Female_84_2256.jpg,usable,2256,usable
Small_intestine_COG3_Male_Unknown_1359.jpg,usable,1359,usable
Small_intestine_COG5_Female_56_3343.jpg,usable,3343,usable
Small_intestine_COG5_Female_84_2256.jpg,usable,2256,usable
Small_intestine_COG6_Female_64_2450.jpg,usable,2450,usable
Small_intestine_COG6_Female_68_3852.jpg,usable,3852,usable
Small_intestine_COG7_Female_64_2450.jpg,usable,2450,usable
Small_intestine_COG7_Female_68_3852.jpg,usable,3852,usable
Small_intestine_COG7_Male_68_2471.jpg,usable,2471,usable
Small_intestine_COG7_Male_70_1919.jpg,usable,1919,usable
Small_intestine_COL18A1_Female_56_1499.jpg,unusable,1499,unusable
Small_intestine_COL18A1_Female_90_4380.jpg,unusable,4380,unusable
Small_intestine_COL18A1_Male_66_4202.jpg,usable,4202,usable
Small_intestine_COL27A1_Female_64_2450.jpg,unusable,2450,unusable
Small_intestine_COL27A1_Female_68_3852.jpg,usable,3852,usable
Small_intestine_COL27A1_Male_70_1919.jpg,unusable,1919,unusable
Small_intestine_COL5A3_Female_64_2450.jpg,unusable,2450,unusable
Small_intestine_COL5A3_Female_68_3852.jpg,usable,3852,usable
Small_intestine_COL5A3_Male_70_1919.jpg,usable,1919,usable
Small_intestine_COMMD2_Female_64_2450.jpg,usable,2450,usable
Small_intestine_COMMD2_Female_68_3852.jpg,unusable,3852,unusable
Small_intestine_COMMD9_Female_56_3343.jpg,usable,3343,usable
Small_intestine_COMTD1_Female_64_2450.jpg,unusable,2450,unusable
Small_intestine_COMTD1_Female_68_3852.jpg,usable,3852,usable
Small_intestine_COMTD1_Male_68_2471.jpg,usable,2471,usable
Small_intestine_COMTD1_Male_70_1919.jpg,usable,1919,usable
Small_intestine_COPA_Female_84_2256.jpg,unusable,2256,unusable
Small_intestine_COPA_Male_41_2226.jpg,unusable,2226,unusable
Small_intestine_COPA_Male_7_1826.jpg,usable,1826,usable
Small_intestine_COPB1_Female_56_3343.jpg,usable,3343,usable
Small_intestine_COPE_Female_64_2450.jpg,usable,2450,usable
Small_intestine_COPE_Male_41_2226.jpg,unusable,2226,unusable
Small_intestine_COPE_Male_68_2471.jpg,usable,2471,usable
Small_intestine_COPE_Male_70_1919.jpg,usable,1919,usable
Small_intestine_COPG1_Female_64_2450.jpg,usable,2450,usable
Small_intestine_COPG1_Male_68_2471.jpg,usable,2471,usable
Small_intestine_COPG2_Female_64_2450.jpg,unusable,2450,unusable
Small_intestine_COPG2_Female_68_3852.jpg,unusable,3852,unusable
Small_intestine_COPG2_Male_70_1919.jpg,unusable,1919,unusable
Small_intestine_COPS4_Female_64_2450.jpg,usable,2450,usable
Small_intestine_COPS4_Male_41_2226.jpg,usable,2226,usable
Small_intestine_COPS5_Male_41_2226.jpg,usable,2226,usable
Small_intestine_COPS5_Male_71_2411.jpg,usable,2411,usable
Small_intestine_COPS7B_Female_56_3343.jpg,usable,3343,usable
Small_intestine_COPS9_Female_64_2450.jpg,usable,2450,usable
Small_intestine_COPS9_Female_68_3852.jpg,unusable,3852,unusable
Small_intestine_COPS9_Male_68_2471.jpg,unusable,2471,unusable
Small_intestine_COQ10B_Female_64_2450.jpg,unusable,2450,unusable
Small_intestine_COQ10B_Female_68_3852.jpg,usable,3852,usable
Small_intestine_COQ10B_Male_70_1919.jpg,usable,1919,usable
Small_intestine_COQ3_Female_64_2450.jpg,unusable,2450,unusable
Small_intestine_COQ3_Male_7_1826.jpg,usable,1826,usable
Small_intestine_COQ4_Female_64_2450.jpg,usable,2450,usable
Small_intestine_COQ4_Female_68_3852.jpg,usable,3852,usable
Small_intestine_COQ4_Male_68_2471.jpg,unusable,2471,unusable
Small_intestine_COQ4_Male_70_1919.jpg,usable,1919,usable
Small_intestine_COQ6_Female_64_2450.jpg,unusable,2450,unusable
Small_intestine_COQ6_Female_68_3852.jpg,usable,3852,usable
Small_intestine_COQ6_Male_70_1919.jpg,usable,1919,usable
Small_intestine_COQ7_Female_56_1499.jpg,usable,1499,usable
Small_intestine_COQ7_Male_37_1652.jpg,usable,1652,usable
Small_intestine_COQ7_Male_70_1919.jpg,usable,1919,usable
Small_intestine_COQ8B_Female_84_2256.jpg,usable,2256,usable
Small_intestine_COQ8B_Male_41_2226.jpg,usable,2226,usable
Small_intestine_COQ8B_Male_7_1826.jpg,usable,1826,usable
Small_intestine_COQ9_Female_64_2450.jpg,usable,2450,usable
Small_intestine_COQ9_Female_68_3852.jpg,usable,3852,usable
Small_intestine_CORO1C_Female_64_2450.jpg,usable,2450,usable
Small_intestine_CORO2A_Female_64_2450.jpg,usable,2450,usable
Small_intestine_CORO2A_Female_68_3852.jpg,usable,3852,usable
Small_intestine_CORO7_Female_64_2450.jpg,usable,2450,usable
Small_intestine_CORO7_Female_68_3852.jpg,usable,3852,usable
Small_intestine_COX11_Female_64_2450.jpg,usable,2450,usable
Small_intestine_COX11_Female_68_3852.jpg,usable,3852,usable
Small_intestine_COX11_Male_68_2471.jpg,unusable,2471,unusable
Small_intestine_COX11_Male_70_1919.jpg,unusable,1919,unusable
Small_intestine_COX17_Female_68_3852.jpg,unusable,3852,unusable
Small_intestine_COX17_Male_68_2471.jpg,usable,2471,usable
Small_intestine_COX17_Male_70_1919.jpg,unusable,1919,unusable
Small_intestine_COX4I1_Male_41_2226.jpg,unusable,2226,unusable
Small_intestine_COX4I1_Male_71_2411.jpg,usable,2411,usable
Small_intestine_COX5A_Female_84_2256.jpg,usable,2256,usable
Small_intestine_COX5A_Male_41_2226.jpg,usable,2226,usable
Small_intestine_COX5A_Male_7_1826.jpg,usable,1826,usable
Small_intestine_COX5B_Female_64_2450.jpg,usable,2450,usable
Small_intestine_COX5B_Male_7_1826.jpg,usable,1826,usable
Small_intestine_COX6A1_Male_26_3472.jpg,usable,3472,usable
Small_intestine_COX6A1_Male_37_1652.jpg,usable,1652,usable
Small_intestine_COX6A1_Male_70_1919.jpg,usable,1919,usable
Small_intestine_COX6B1_Male_41_2226.jpg,unusable,2226,unusable
Small_intestine_COX6B1_Male_71_2411.jpg,usable,2411,usable
Small_intestine_COX6C_Female_84_2256.jpg,usable,2256,usable
Small_intestine_COX6C_Male_68_2471.jpg,usable,2471,usable
Small_intestine_COX7C_Female_64_2450.jpg,unusable,2450,unusable
Small_intestine_COX7C_Female_68_3852.jpg,usable,3852,usable
Small_intestine_COX8C_Male_41_2226.jpg,unusable,2226,unusable
Small_intestine_COX8C_Male_71_2411.jpg,unusable,2411,unusable
Small_intestine_CPE_Male_41_2226.jpg,unusable,2226,unusable
Small_intestine_CPE_Male_71_2411.jpg,unusable,2411,unusable
Small_intestine_CPLANE1_Female_64_2450.jpg,usable,2450,usable
Small_intestine_CPLANE1_Male_68_2471.jpg,usable,2471,usable
Small_intestine_CPNE3_Female_84_2256.jpg,unusable,2256,unusable
Small_intestine_CPNE3_Male_41_2226.jpg,usable,2226,usable
Small_intestine_CPNE3_Male_7_1826.jpg,usable,1826,usable
Small_intestine_CPNE5_Female_64_2450.jpg,unusable,2450,unusable
Small_intestine_CPNE5_Male_7_1826.jpg,usable,1826,usable
Small_intestine_CPNE6_Female_44_1800.jpg,usable,1800,usable
Small_intestine_CPNE6_Male_66_4202.jpg,usable,4202,usable
Small_intestine_CPS1_Male_41_2226.jpg,usable,2226,usable
Small_intestine_CPS1_Male_71_2411.jpg,usable,2411,usable
Small_intestine_CPSF2_Female_84_2256.jpg,usable,2256,usable
Small_intestine_CPSF2_Male_41_2226.jpg,unusable,2226,unusable
Small_intestine_CPSF2_Male_7_1826.jpg,usable,1826,usable
Small_intestine_CPSF3_Female_64_2450.jpg,usable,2450,usable
Small_intestine_CPSF3_Male_41_2226.jpg,unusable,2226,unusable
Small_intestine_CPSF6_Female_84_2256.jpg,unusable,2256,unusable
Small_intestine_CPSF6_Male_41_2226.jpg,unusable,2226,unusable
Small_intestine_CPSF6_Male_7_1826.jpg,usable,1826,usable
Small_intestine_CPSF7_Female_64_2450.jpg,usable,2450,usable
Small_intestine_CPSF7_Female_68_3852.jpg,usable,3852,usable
Small_intestine_CPT1A_Female_56_3343.jpg,usable,3343,usable
Small_intestine_CPT1A_Male_41_2226.jpg,usable,2226,usable
Small_intestine_CRACD_Male_41_2226.jpg,usable,2226,usable
Small_intestine_CRACD_Male_7_1826.jpg,usable,1826,usable
Small_intestine_CRACR2B_Female_64_2450.jpg,unusable,2450,unusable
Small_intestine_CRACR2B_Female_68_3852.jpg,usable,3852,usable
Small_intestine_CRBN_Female_64_2450.jpg,unusable,2450,unusable
Small_intestine_CREB1_Male_41_2226.jpg,usable,2226,usable
Small_intestine_CREB3L1_Female_84_2256.jpg,usable,2256,usable
Small_intestine_CREB3L1_Male_7_1826.jpg,usable,1826,usable
Small_intestine_CREB3L1_Male_Unknown_1359.jpg,usable,1359,usable
Small_intestine_CREBBP_Male_41_2226.jpg,usable,2226,usable
Small_intestine_CREBBP_Male_71_2411.jpg,usable,2411,usable
Small_intestine_CREBL2_Female_64_2450.jpg,unusable,2450,unusable
Small_intestine_CREBL2_Male_7_1826.jpg,unusable,1826,unusable
Small_intestine_CRIP1_Male_41_2226.jpg,usable,2226,usable
Small_intestine_CRIP1_Male_7_1826.jpg,usable,1826,usable
Small_intestine_CRISPLD1_Female_84_2256.jpg,unusable,2256,unusable
Small_intestine_CRISPLD1_Male_41_2226.jpg,usable,2226,usable
Small_intestine_CRISPLD1_Male_7_1826.jpg,usable,1826,usable
Small_intestine_CRKL_Male_41_2226.jpg,unusable,2226,unusable
Small_intestine_CRKL_Male_71_2411.jpg,unusable,2411,unusable
Small_intestine_CRK_Female_56_3343.jpg,usable,3343,usable
Small_intestine_CROT_Female_56_3343.jpg,usable,3343,usable
Small_intestine_CROT_Female_84_2256.jpg,usable,2256,usable
Small_intestine_CROT_Male_7_1826.jpg,usable,1826,usable
Small_intestine_CRTAP_Male_68_2471.jpg,usable,2471,usable
Small_intestine_CRY1_Female_56_3343.jpg,usable,3343,usable
Small_intestine_CRY1_Female_84_2256.jpg,unusable,2256,unusable
Small_intestine_CRY2_Female_64_2450.jpg,usable,2450,usable
Small_intestine_CRY2_Male_41_2226.jpg,unusable,2226,unusable
Small_intestine_CRYBG1_Female_84_2256.jpg,usable,2256,usable
Small_intestine_CRYBG1_Male_7_1826.jpg,usable,1826,usable
Small_intestine_CRYBG1_Male_Unknown_1359.jpg,usable,1359,usable
Small_intestine_CRYL1_Female_64_2450.jpg,usable,2450,usable
Small_intestine_CRYL1_Female_68_3852.jpg,usable,3852,usable
Small_intestine_CRYZL1_Female_56_3343.jpg,usable,3343,usable
Small_intestine_CRYZL1_Female_84_2256.jpg,usable,2256,usable
Small_intestine_CSDC2_Male_41_2226.jpg,usable,2226,usable
Small_intestine_CSDC2_Male_71_2411.jpg,unusable,2411,unusable
Small_intestine_CSPG4_Male_41_2226.jpg,usable,2226,usable
Small_intestine_CSPG4_Male_71_2411.jpg,usable,2411,usable
Small_intestine_CSRNP2_Female_56_3343.jpg,usable,3343,usable
Small_intestine_CSRNP2_Female_84_2256.jpg,unusable,2256,unusable
Small_intestine_CSRP1_Female_64_2450.jpg,usable,2450,usable
Small_intestine_CSRP1_Male_68_2471.jpg,usable,2471,usable
Small_intestine_CSRP1_Male_70_1919.jpg,usable,1919,usable
Small_intestine_CSRP2_Female_64_2450.jpg,usable,2450,usable
Small_intestine_CSRP2_Male_68_2471.jpg,usable,2471,usable
Small_intestine_CSRP2_Male_70_1919.jpg,usable,1919,usable
Small_intestine_CSTF3_Female_64_2450.jpg,usable,2450,usable
Small_intestine_CSTF3_Female_68_3852.jpg,usable,3852,usable
Small_intestine_CSTPP1_Female_64_2450.jpg,unusable,2450,unusable
Small_intestine_CSTPP1_Female_68_3852.jpg,usable,3852,usable
Small_intestine_CS_Female_84_2256.jpg,unusable,2256,unusable
Small_intestine_CS_Male_41_2226.jpg,usable,2226,usable
Small_intestine_CTCF_Male_41_2226.jpg,unusable,2226,unusable
Small_intestine_CTCF_Male_71_2411.jpg,usable,2411,usable
Small_intestine_CTHRC1_Female_68_3852.jpg,usable,3852,usable
Small_intestine_CTHRC1_Male_26_3472.jpg,usable,3472,usable
Small_intestine_CTHRC1_Male_70_1919.jpg,unusable,1919,unusable
Small_intestine_CTNNA1_Female_56_3343.jpg,usable,3343,usable
Small_intestine_CTNNB1_Male_41_2226.jpg,usable,2226,usable
Small_intestine_CTNNB1_Male_71_2411.jpg,unusable,2411,unusable
Small_intestine_CTNNBIP1_Female_56_1499.jpg,usable,1499,usable
Small_intestine_CTNNBIP1_Male_37_1652.jpg,usable,1652,usable
Small_intestine_CTNNBIP1_Male_70_1919.jpg,unusable,1919,unusable
Small_intestine_CTPS2_Female_56_3343.jpg,usable,3343,usable
Small_intestine_CTPS2_Female_84_2256.jpg,usable,2256,usable
Small_intestine_CTSA_Female_84_2256.jpg,usable,2256,usable
Small_intestine_CTSA_Male_7_1826.jpg,usable,1826,usable
Small_intestine_CTSA_Male_Unknown_1359.jpg,unusable,1359,unusable
Small_intestine_CTSB_Female_37_29.jpg,usable,29,usable
Small_intestine_CTSB_Female_51_202.jpg,usable,202,usable
Small_intestine_CTSB_Male_1_493.jpg,usable,493,usable
Small_intestine_CTSD_Male_41_2226.jpg,usable,2226,usable
Small_intestine_CTSD_Male_71_2411.jpg,unusable,2411,unusable
Small_intestine_CTSH_Female_51_202.jpg,unusable,202,unusable
Small_intestine_CTSH_Male_59_969.jpg,usable,969,usable
Small_intestine_CTSS_Female_51_202.jpg,unusable,202,unusable
Small_intestine_CTSS_Male_59_969.jpg,usable,969,usable
Small_intestine_CTSS_Male_79_2650.jpg,unusable,2650,unusable
Small_intestine_CTSZ_Female_84_2256.jpg,usable,2256,usable
Small_intestine_CTSZ_Male_7_1826.jpg,usable,1826,usable
Small_intestine_CTSZ_Male_Unknown_1359.jpg,usable,1359,usable
Small_intestine_CTTNBP2NL_Female_56_3343.jpg,usable,3343,usable
Small_intestine_CUL3_Male_41_2226.jpg,usable,2226,usable
Small_intestine_CUL3_Male_71_2411.jpg,usable,2411,usable
Small_intestine_CWC22_Female_64_2450.jpg,usable,2450,usable
Small_intestine_CWC22_Male_68_2471.jpg,usable,2471,usable
Small_intestine_CWC25_Female_56_3343.jpg,usable,3343,usable
Small_intestine_CWC25_Female_84_2256.jpg,usable,2256,usable
Small_intestine_CWF19L1_Female_56_3343.jpg,unusable,3343,unusable
Small_intestine_CXXC1_Female_64_2450.jpg,unusable,2450,unusable
Small_intestine_CXXC1_Female_68_3852.jpg,usable,3852,usable
Small_intestine_CYB561D2_Female_44_1800.jpg,usable,1800,usable
Small_intestine_CYB561D2_Male_37_1652.jpg,usable,1652,usable
Small_intestine_CYB561D2_Male_66_4202.jpg,usable,4202,usable
Small_intestine_CYB5B_Female_44_1800.jpg,usable,1800,usable
Small_intestine_CYB5B_Male_37_1652.jpg,usable,1652,usable
Small_intestine_CYB5B_Male_66_4202.jpg,usable,4202,usable
Small_intestine_CYB5R4_Female_56_3343.jpg,usable,3343,usable
Small_intestine_CYB5R4_Female_84_2256.jpg,usable,2256,usable
Small_intestine_CYB5RL_Female_64_2450.jpg,unusable,2450,unusable
Small_intestine_CYB5RL_Female_68_3852.jpg,usable,3852,usable
Small_intestine_CYB5RL_Male_70_1919.jpg,unusable,1919,unusable
Small_intestine_CYBRD1_Female_56_3343.jpg,usable,3343,usable
Small_intestine_CYCS_Male_41_2226.jpg,unusable,2226,unusable
Small_intestine_CYCS_Male_71_2411.jpg,usable,2411,usable
Small_intestine_CYP20A1_Female_64_2450.jpg,unusable,2450,unusable
